Date	Imagename	ID	Pixels
2020_02_06	IMG_2544	8	10335
2020_02_06	IMG_2544	9	5018
2020_02_06	IMG_2544	10	28727
2020_02_06	IMG_2544	11	15547
2020_02_06	IMG_2544	12	8491
2020_02_06	IMG_2544	13	27001
2020_02_06	IMG_2545	1	4289
2020_02_06	IMG_2545	2	10363
2020_02_06	IMG_2545	3	10689
2020_02_06	IMG_2545	4	6524
2020_02_06	IMG_2545	5	1941
2020_02_06	IMG_2545	6	10762
2020_02_06	IMG_2545	7	8620
2020_02_06	IMG_2545	8	12233
2020_02_06	IMG_2545	9	6998
2020_02_06	IMG_2545	10	11107
2020_02_06	IMG_2545	11	5656
2020_02_06	IMG_2545	12	10750
2020_02_06	IMG_2546	1	7143
2020_02_06	IMG_2546	2	3983
2020_02_06	IMG_2546	3	1750
2020_02_06	IMG_2546	4	8230
2020_02_06	IMG_2546	5	6061
2020_02_06	IMG_2546	6	3860
2020_02_06	IMG_2546	7	5448
2020_02_06	IMG_2546	8	5761
2020_02_06	IMG_2546	9	10004
2020_02_06	IMG_2546	10	3400
2020_02_06	IMG_2546	11	3617
2020_02_06	IMG_2547	1	1633
2020_02_06	IMG_2547	2	7633
2020_02_06	IMG_2547	3	3026
2020_02_06	IMG_2547	4	6446
2020_02_06	IMG_2547	5	4967
2020_02_06	IMG_2547	6	5174
2020_02_06	IMG_2547	7	5271
2020_02_06	IMG_2547	8	7986
2020_02_06	IMG_2547	9	3300
2020_02_06	IMG_2547	10	3494
2020_02_06	IMG_2547	11	5748
2020_02_06	IMG_2547	12	7390
2020_02_06	IMG_2548	1	2874
2020_02_06	IMG_2548	2	12222
2020_02_06	IMG_2548	3	2649
2020_02_06	IMG_2548	4	4792
2020_02_06	IMG_2548	5	588
2020_02_06	IMG_2548	6	6801
2020_02_06	IMG_2548	7	6225
2020_02_06	IMG_2548	8	1952
2020_02_06	IMG_2548	9	208
2020_02_06	IMG_2548	10	6834
2020_02_06	IMG_2548	11	5463
2020_02_06	IMG_2548	12	3491
2020_02_06	IMG_2548	13	3182
2020_02_06	IMG_2549	1	896
2020_02_06	IMG_2549	2	2711
2020_02_06	IMG_2549	3	2615
2020_02_06	IMG_2549	4	1270
2020_02_06	IMG_2549	5	6130
2020_02_06	IMG_2549	6	3791
2020_02_06	IMG_2549	7	5237
2020_02_06	IMG_2549	8	8645
2020_02_06	IMG_2549	9	8808
2020_02_06	IMG_2549	10	12803
2020_02_06	IMG_2549	11	6134
2020_02_06	IMG_2549	12	218
2020_02_06	IMG_2550	1	870
2020_02_06	IMG_2550	2	2194
2020_02_06	IMG_2550	3	7231
2020_02_06	IMG_2550	4	1387
2020_02_06	IMG_2550	5	3027
2020_02_06	IMG_2550	6	5422
2020_02_06	IMG_2550	7	4232
2020_02_06	IMG_2550	8	10056
2020_02_06	IMG_2550	9	5378
2020_02_06	IMG_2550	10	10726
2020_02_06	IMG_2550	11	7137
2020_02_06	IMG_2551	1	4864
2020_02_06	IMG_2551	2	4846
2020_02_06	IMG_2551	3	5911
2020_02_06	IMG_2551	4	15994
2020_02_06	IMG_2551	5	8567
2020_02_06	IMG_2551	6	6336
2020_02_06	IMG_2551	7	2303
2020_02_06	IMG_2551	8	1395
2020_02_06	IMG_2551	9	230
2020_02_06	IMG_2551	10	18033
2020_02_06	IMG_2551	11	5265
2020_02_06	IMG_2551	12	4828
2020_02_06	IMG_2551	13	26965
2020_02_06	IMG_2551	14	398
2020_02_06	IMG_2552	1	319
2020_02_06	IMG_2552	2	4315
2020_02_06	IMG_2552	3	17683
2020_02_06	IMG_2552	4	5668
2020_02_06	IMG_2552	5	5289
2020_02_06	IMG_2552	6	22713
2020_02_06	IMG_2552	7	642
2020_02_06	IMG_2552	8	1160
2020_02_06	IMG_2552	9	324
2020_02_06	IMG_2552	10	25024
2020_02_06	IMG_2552	11	42594
2020_02_06	IMG_2552	12	23369
2020_02_06	IMG_2552	13	14036
2020_02_06	IMG_2552	14	10193
2020_02_06	IMG_2552	15	329
2020_02_06	IMG_2552	16	369
2020_02_06	IMG_2552	17	1702
2020_02_06	IMG_2552	18	26234
2020_02_06	IMG_2552	19	1724
2020_02_06	IMG_2552	20	295
2020_02_06	IMG_2552	21	19170
2020_02_06	IMG_2552	22	13398
2020_02_06	IMG_2552	23	4343
2020_02_06	IMG_2552	24	25857
2020_02_06	IMG_2553	1	8542
2020_02_06	IMG_2553	2	21300
2020_02_06	IMG_2553	3	6555
2020_02_06	IMG_2553	4	22850
2020_02_06	IMG_2553	5	27421
2020_02_06	IMG_2553	6	208
2020_02_06	IMG_2553	7	566
2020_02_06	IMG_2553	8	16347
2020_02_06	IMG_2553	9	17983
2020_02_06	IMG_2553	10	27683
2020_02_06	IMG_2553	11	12628
2020_02_06	IMG_2553	12	9414
2020_02_06	IMG_2553	13	6076
2020_02_06	IMG_2553	14	26153
2020_02_06	IMG_2553	15	26809
2020_02_06	IMG_2553	16	33613
2020_02_06	IMG_2553	17	363
2020_02_06	IMG_2554	1	19740
2020_02_06	IMG_2554	2	10776
2020_02_06	IMG_2554	3	25657
2020_02_06	IMG_2554	4	14037
2020_02_06	IMG_2554	5	14375
2020_02_06	IMG_2554	6	281
2020_02_06	IMG_2554	7	25979
2020_02_06	IMG_2554	8	371
2020_02_06	IMG_2554	9	24082
2020_02_06	IMG_2554	10	25593
2020_02_06	IMG_2554	11	12652
2020_02_06	IMG_2554	12	30531
2020_02_06	IMG_2554	13	3530
2020_02_06	IMG_2554	14	52580
2020_02_06	IMG_2554	15	278
2020_02_06	IMG_2554	16	18518
2020_02_06	IMG_2554	17	302
2020_02_06	IMG_2554	18	374
2020_02_06	IMG_2554	19	4530
2020_02_06	IMG_2555	1	3702
2020_02_06	IMG_2555	2	29046
2020_02_06	IMG_2555	3	26110
2020_02_06	IMG_2555	4	26558
2020_02_06	IMG_2555	5	3828
2020_02_06	IMG_2555	6	4865
2020_02_06	IMG_2555	7	29296
2020_02_06	IMG_2555	8	47030
2020_02_06	IMG_2555	9	29237
2020_02_06	IMG_2555	10	3601
2020_02_06	IMG_2555	11	6880
2020_02_06	IMG_2555	12	16310
2020_02_06	IMG_2555	13	7861
2020_02_06	IMG_2555	14	23018
2020_02_06	IMG_2556	1	1439
2020_02_06	IMG_2556	2	935
2020_02_06	IMG_2556	3	517
2020_02_06	IMG_2556	4	2785
2020_02_06	IMG_2556	5	901
2020_02_06	IMG_2556	6	1198
2020_02_06	IMG_2556	7	2113
2020_02_06	IMG_2556	8	467
2020_02_06	IMG_2556	9	14288
2020_02_06	IMG_2556	10	2119
2020_02_06	IMG_2556	11	534
2020_02_06	IMG_2557	1	20415
2020_02_06	IMG_2557	2	114839
2020_02_06	IMG_2557	3	25631
2020_02_06	IMG_2557	4	15776
2020_02_06	IMG_2557	5	1622
2020_02_06	IMG_2557	6	22164
2020_02_06	IMG_2557	7	23429
2020_02_06	IMG_2557	8	21987
2020_02_06	IMG_2557	9	9886
2020_02_06	IMG_2557	10	24512
2020_02_06	IMG_2557	11	24523
2020_02_06	IMG_2557	12	7201
2020_02_06	IMG_2557	13	38792
2020_02_06	IMG_2557	14	26884
2020_02_06	IMG_2557	15	15402
2020_02_06	IMG_2559	1	12075
2020_02_06	IMG_2559	2	21027
2020_02_06	IMG_2559	3	14417
2020_02_06	IMG_2559	4	39008
2020_02_06	IMG_2559	5	21907
2020_02_06	IMG_2559	6	22132
2020_02_06	IMG_2559	7	12739
2020_02_06	IMG_2559	8	26747
2020_02_06	IMG_2559	9	16244
2020_02_06	IMG_2559	10	24037
2020_02_06	IMG_2559	11	13230
2020_02_06	IMG_2559	12	10973
2020_02_06	IMG_2559	13	27492
2020_02_06	IMG_2559	14	18570
2020_02_06	IMG_2559	15	2910
2020_02_06	IMG_2559	16	18265
2020_02_06	IMG_2559	17	18240
2020_02_06	IMG_2559	18	17632
2020_02_06	IMG_2559	19	2638
2020_02_06	IMG_2561	1	1201
2020_02_06	IMG_2561	2	5478
2020_02_06	IMG_2561	3	8400
2020_02_06	IMG_2561	4	2059
2020_02_06	IMG_2561	5	14688
2020_02_06	IMG_2561	6	469
2020_02_06	IMG_2561	7	530
2020_02_06	IMG_2561	8	4160
2020_02_06	IMG_2561	9	610
2020_02_06	IMG_2561	10	19040
2020_02_06	IMG_2561	11	13397
2020_02_06	IMG_2561	12	11995
2020_02_06	IMG_2561	13	618
2020_02_06	IMG_2561	14	9265
2020_02_06	IMG_2561	15	7110
2020_02_06	IMG_2561	16	13049
2020_02_06	IMG_2561	17	2097
2020_02_06	IMG_2561	18	17396
2020_02_06	IMG_2561	19	1998
2020_02_06	IMG_2562	1	14089
2020_02_06	IMG_2562	2	19376
2020_02_06	IMG_2562	3	21676
2020_02_06	IMG_2562	4	36847
2020_02_06	IMG_2562	5	20670
2020_02_06	IMG_2562	6	21076
2020_02_06	IMG_2562	7	17610
2020_02_06	IMG_2562	8	15882
2020_02_06	IMG_2562	9	14926
2020_02_06	IMG_2562	10	21816
2020_02_06	IMG_2562	11	18984
2020_02_06	IMG_2562	12	21476
2020_02_06	IMG_2562	13	21931
2020_02_06	IMG_2562	14	28160
2020_02_06	IMG_2563	1	4014
2020_02_06	IMG_2563	2	20642
2020_02_06	IMG_2563	3	2315
2020_02_06	IMG_2563	4	92623
2020_02_06	IMG_2563	5	1019
2020_02_06	IMG_2563	6	51046
2020_02_06	IMG_2563	7	45840
2020_02_06	IMG_2563	8	844
2020_02_06	IMG_2563	9	5948
2020_02_06	IMG_2563	10	14348
2020_02_06	IMG_2563	11	15585
2020_02_06	IMG_2563	12	715
2020_02_06	IMG_2563	13	281
2020_02_06	IMG_2563	14	4885
2020_02_06	IMG_2563	15	54674
2020_02_06	IMG_2563	16	459
2020_02_06	IMG_2563	17	334
2020_02_06	IMG_2563	18	25010
2020_02_06	IMG_2563	19	3210
2020_02_06	IMG_2563	20	28506
2020_02_06	IMG_2563	21	4564
2020_02_06	IMG_2563	22	25185
2020_02_06	IMG_2564	1	23736
2020_02_06	IMG_2564	2	16658
2020_02_06	IMG_2564	3	13656
2020_02_06	IMG_2564	4	10179
2020_02_06	IMG_2564	5	92166
2020_02_06	IMG_2564	6	21398
2020_02_06	IMG_2564	7	6289
2020_02_06	IMG_2564	8	473
2020_02_06	IMG_2564	9	22278
2020_02_06	IMG_2564	10	436
2020_02_06	IMG_2564	11	9588
2020_02_06	IMG_2564	12	19392
2020_02_06	IMG_2564	13	35788
2020_02_06	IMG_2564	14	2516
2020_02_06	IMG_2565	1	14420
2020_02_06	IMG_2565	2	26825
2020_02_06	IMG_2565	3	24290
2020_02_06	IMG_2565	4	26009
2020_02_06	IMG_2565	5	13044
2020_02_06	IMG_2565	6	9583
2020_02_06	IMG_2565	7	15481
2020_02_06	IMG_2565	8	20196
2020_02_06	IMG_2565	9	26017
2020_02_06	IMG_2565	10	20194
2020_02_06	IMG_2565	11	12568
2020_02_06	IMG_2565	12	13520
2020_02_06	IMG_2565	13	14684
2020_02_06	IMG_2565	14	25908
2020_02_06	IMG_2565	15	8835
2020_02_06	IMG_2566	1	7320
2020_02_06	IMG_2566	2	6754
2020_02_06	IMG_2566	3	24136
2020_02_06	IMG_2566	4	32609
2020_02_06	IMG_2566	5	34196
2020_02_06	IMG_2566	6	26920
2020_02_06	IMG_2566	7	8620
2020_02_06	IMG_2566	8	32718
2020_02_06	IMG_2566	9	28823
2020_02_06	IMG_2566	10	414
2020_02_06	IMG_2566	11	27084
2020_02_06	IMG_2566	12	31446
2020_02_06	IMG_2566	13	1632
2020_02_06	IMG_2566	14	7938
2020_02_06	IMG_2566	15	15549
2020_02_06	IMG_2566	16	23700
2020_02_06	IMG_2566	17	30698
2020_02_06	IMG_2566	18	27170
2020_02_06	IMG_2566	19	949
2020_02_06	IMG_2566	20	209
2020_02_06	IMG_2567	1	10690
2020_02_06	IMG_2567	2	1191
2020_02_06	IMG_2567	3	2454
2020_02_06	IMG_2567	4	22763
2020_02_06	IMG_2567	5	24333
2020_02_06	IMG_2567	6	318
2020_02_06	IMG_2567	7	27316
2020_02_06	IMG_2567	8	12340
2020_02_06	IMG_2567	9	1115
2020_02_06	IMG_2567	10	27367
2020_02_06	IMG_2567	11	2472
2020_02_06	IMG_2567	12	300
2020_02_06	IMG_2567	13	1773
2020_02_06	IMG_2567	14	24757
2020_02_06	IMG_2567	15	24223
2020_02_06	IMG_2567	16	557
2020_02_06	IMG_2567	17	42573
2020_02_06	IMG_2567	18	28993
2020_02_06	IMG_2567	19	342
2020_02_06	IMG_2567	20	502
2020_02_06	IMG_2568	1	23485
2020_02_06	IMG_2568	2	18964
2020_02_06	IMG_2568	3	24199
2020_02_06	IMG_2568	4	19051
2020_02_06	IMG_2568	5	12580
2020_02_06	IMG_2568	6	2415
2020_02_06	IMG_2568	7	18785
2020_02_06	IMG_2568	8	24092
2020_02_06	IMG_2568	9	25809
2020_02_06	IMG_2568	10	20494
2020_02_06	IMG_2568	11	17872
2020_02_06	IMG_2568	12	23085
2020_02_06	IMG_2568	13	25417
2020_02_06	IMG_2568	14	25962
2020_02_06	IMG_2568	15	26452
2020_02_06	IMG_2568	16	13995
2020_02_06	IMG_2569	1	2736
2020_02_06	IMG_2569	2	23578
2020_02_06	IMG_2569	3	22330
2020_02_06	IMG_2569	4	17739
2020_02_06	IMG_2569	5	16885
